Артикул;Производитель;Цена, EUR;Наличие
560181;Era;18,9;1
560188;Era;15,67;1
560190;Era;26,46;1
560191;Era;15,67;1
560200;Era;16,97;1
560202;Era;18,9;1
560206;Era;18,27;1
2339305013;Bosch;22,2;>3
141183;Cargo;8,16;1
136049;Cargo;27,86;2
140911;Cargo;1,92;>3
135973;Cargo;1,66;1
230971;Cargo;29,45;1
231016;Cargo;9,55;2
F00M121611;Bosch;45,73;>3
F00M123318;Bosch;10,78;1
233560;Cargo;48,87;1
139920;Cargo;37,78;2
F00M131634;Bosch;47,18;2
236821;Cargo;23,12;3
139922;Cargo;14,5;1
235703;Cargo;24,84;>3
139928;Cargo;8,07;1
230975;Cargo;3,26;>3
B230732;Cargo;0,22;>3
F00M991014;Bosch;12,96;1
233216;Cargo;21,29;1
236721;Cargo;11,03;3
142019;Cargo;3,78;>3
140257;Cargo;0,97;>3
135117;Cargo;15,19;>3
140844;Cargo;0,32;>3
232488;Cargo;0,33;2
136641;Cargo;1,86;>3
230741;Cargo;6,22;>3
230068;Cargo;1,7;>3
140240;Cargo;2,53;>3
138912;Cargo;1,12;>3
131516;Cargo;4;>3
230766;Cargo;74,66;1
138603;Cargo;25,19;>3
140577;Cargo;0,69;>3
139346;Cargo;7,69;2
134754;Cargo;6,92;3
138309;Cargo;14,55;2
138340;Cargo;16,37;>3
139323;Cargo;9,32;>3
234811;Cargo;8,17;>3
233846;Cargo;14,55;>3
138584;Cargo;21,21;2
132591;Cargo;19,06;>3
138418;Cargo;34,09;1
234482;Cargo;23,72;2
139537;Cargo;16,19;1
140412;Cargo;4,35;>3
231459;Cargo;1,96;>3
133493;Cargo;13,44;2
140973;Cargo;1,09;>3
231781;Cargo;15,81;2
141009;Cargo;3,12;>3
135784;Cargo;24,81;3
231345;Cargo;1,3;>3
138537;Cargo;15,33;2
140427;Cargo;0,5;>3
40BD49T12DDUCG33;Nsk;5,99;>3
40BD49T12DDUCG33      ENSL5;Nsk;5,99;>3
35BD6224-A-T12DDUC01;Nsk;14,42;>3
35BD6224-A-T12DDUC01  ENSL5;Nsk;14,42;>3
22TM06C3;Nsk;6,47;>3
22TM06C3**U1UR;Nsk;6,47;>3
22TM06C3**U1UR        UMEL5;Nsk;6,47;>3
1108196;Bosch;106,26;2
1231011;Bosch;320,42;2
123505011;Bosch;155,25;1
250201039;Bosch;5,07;>3
250201041;Bosch;6,04;1
250202001;Bosch;6,93;>3
99931;Valeo;11,5;1
1000917003;Bosch;0,83;>3
1004336574;Bosch;7,25;1
1006209500;Bosch;20,3;>3
1007014138;Bosch;4,65;1
1125825527;Bosch;12,06;1
1337210728;Bosch;27,36;>3
14960 AHE;EUROKLIMA;2,71;>3
141093;Cargo;9,24;3
16.906.345;Iskra;9,24;3
MGX1390;Mahle Original;9,24;3
182048;Valeo;7,53;>3
2000500084;Bosch;1,14;>3
2004114061;Bosch;36,74;1
2004125089;Bosch;54,28;1
2005824881;Bosch;5,11;3
2006202011;Bosch;62,71;2
2339303240;Bosch;16,1;>3
2339305018;Bosch;17,75;2
2377;Mario Ghibaudi;12,01;>3
300903;Valeo;10;1
535001010;Ina;33,79;>3
592882;Valeo;47,63;>3
593434;Valeo;37,08;>3
593793;Valeo;29,46;>3
594288;Valeo;24,23;>3
60062RSC3 KJP;Koyo;3,22;>3
138221;Cargo;0,88;>3
113858;Cargo;223,56;1
137381;Cargo;33,49;1
235232;Cargo;76;1
231256;Cargo;33,05;2
230176;Cargo;9,6;1
F00M126275;Bosch;14,07;1
F00M133346;Bosch;25,15;>3
F00M136441;Bosch;9,14;>3
235044;Cargo;10,64;>3
231523;Cargo;27,38;>3
233729;Cargo;21,02;>3
234771;Cargo;18,17;>3
F00M145321R;Remanufactured;14,27;>3
F00M990177;Bosch;1,86;>3
234602;Cargo;6,93;2
235081;Cargo;4,64;>3
1006209982;Bosch;7,97;>3
140221;Cargo;0,39;>3
131396;Cargo;14,43;2
594271;Valeo;25,21;>3
594463;Valeo;91,67;2
60012RSC3;Koyo;1,86;>3
60012RSC3 KJP;Koyo;1,86;>3
60052RSC3;Koyo;2,75;>3
60052RSC3 KJP;Koyo;2,75;>3
6033AC0093;Bosch;2,66;>3
608-2RSM5;Koyo;1,75;>3
238108;Cargo;42,09;2
133204;Cargo;34,16;1
235701;Cargo;29,45;3
2339303857;Bosch;23,68;2
239841;Cargo;18,86;2
131744;Cargo;29,62;3
131992;Cargo;15,33;2
230448;Cargo;8,6;>3
140375;Cargo;1,68;2
231589;Cargo;49,45;2
132734;Cargo;0,51;>3
138759;Cargo;94,27;1
238836;Cargo;25,07;>3
234031;Cargo;16,62;2
230623;Cargo;8,29;1
235055;Cargo;37,66;>3
235218;Cargo;19,78;1
F00M136226;Bosch;9,38;2
235700;Cargo;20,52;2
237816;Cargo;46,44;1
F00M145873;Bosch;36,22;>3
234150;Cargo;2,99;2
233653;Cargo;3,49;>3
F00M146902;Bosch;3,8;>3
234026;Cargo;5,27;>3
236726;Cargo;10,52;2
2339303222;Bosch;16,81;>3
136632;Cargo;12,89;1
232220;Cargo;10,98;3
136637;Cargo;6,9;3
136218;Cargo;0,15;>3
141075;Cargo;0,41;>3
141107;Cargo;3,02;>3
136211;Cargo;28,88;1
138372;Cargo;4,68;1
138729;Cargo;9,61;2
131693;Cargo;1,68;>3
139189;Cargo;5,96;>3
132017;Cargo;27,01;>3
235071;Cargo;82,2;2
135424;Cargo;5,29;3
230885;Cargo;26,88;1
237834;Cargo;16,93;>3
133448;Cargo;10,52;3
233845;Cargo;14,63;2
232054;Cargo;30,8;2
138820;Cargo;11,49;1
139344;Cargo;6,87;>3
234047;Cargo;8,28;1
986221058;Bosch;39,78;>3
245105;Valeo;42,23;1
240235;Cargo;224,57;2
240844;Cargo;306,32;1
240864;Cargo;332,84;1
240882;Cargo;337,49;2
240886;Cargo;201,07;3
240895;Cargo;340,05;1
240919;Cargo;237,94;1
240942;Cargo;230,87;>3
240953;Cargo;280,05;1
240971;Cargo;287,17;>3
240990;Cargo;170,16;2
252200;Cargo;1,7;>3
254071;Cargo;2,77;>3
250543;Cargo;1,18;>3
253367;Cargo;0,07;>3
CA603;EUROKLIMA;45,81;>3
6001DDU;Nsk;1,27;>3
6001DDUC3;Nsk;1,27;>3
6001DDUC3E;Nsk;1,27;>3
6001DDUC3E         J  NS7S8;Nsk;1,27;>3
6304ZZCM;Nsk;2,42;>3
6304ZZCM           D  NS7S5;Nsk;2,42;>3
/HO/6003T1XDDWC3E;NSK;1,55;>3
6003T1XDDWC3E;NSK;1,55;>3
6003T1XDDWC3E**;NSK;1,55;>3
6003T1XDDWC3E**    D  MA7S6;Nsk;1,55;>3
ZA-/HO/6003T1XDDWC3E;NSK;1,55;>3
ZA-6003T1XDDWC3E;NSK;1,55;>3
/HO/626T1XDDMC5E;NSK;0,86;>3
626T1XDDMC5E;NSK;0,86;>3
ZA-/HO/626T1XDDMC5E;NSK;0,86;>3
ZA-626T1XDDMC5E;NSK;0,86;>3
6008DDUCM;Nsk;5,05;>3
6008DDUCM          E  NS7S5;Nsk;5,05;>3
628ZZMC3E;Nsk;1,95;>3
628ZZMC3E             PS2S6;Nsk;1,95;>3
6011DDUC3E;NSK;10,53;>3
B12-57T1XDDW1NCXC-01;Nsk;4,95;>3
B12-57T1XDDW1NCXC-01  EA2X5;Nsk;4,95;>3
B17-101AT1XDDG8BCM;Nsk;9,37;>3
B17-101AT1XDDG8BCM    MA7X5;Nsk;9,37;>3
30BD4718T12DDU;Nsk;5,05;>3
30BD4718T12DDUM1G01;Nsk;5,05;>3
30BD4718T12DDUM1-G01;Nsk;5,05;>3
30BD4718T12DDUM1-G01  MA6L5;Nsk;5,05;>3
6201T12DDW1NCXC3E;NSK;4,23;>3
6201T12DDW1NCXC3E**;Nsk;4,23;>3
6201T12DDW1NCXC3E**   ENSS6;Nsk;4,23;>3
1107442;Bosch;94,51;>3
1120400;Bosch;137,18;1
1231029;Bosch;334,03;2
1371019;Bosch;386,75;1
1418016;Bosch;611,04;1
331303007;Bosch;21,26;>3
331303071;Bosch;16,95;>3
1004336526;Bosch;7,41;>3
1006209592;Bosch;9,74;>3
1006209607;Bosch;10,23;>3
1006209692;Bosch;9,27;>3
1006209757;Bosch;13,33;2
1006209953;Bosch;26,53;2
1120;Transpo;9,58;>3
1125045652;Bosch;47,08;1
1127014017;Bosch;1,03;>3
1127014027;Bosch;2,37;>3
2000301000;Bosch;0,84;>3
2000301043;Bosch;0,76;>3
2000556056;Bosch;2,26;>3
138891;Cargo;4,62;1
231899;Cargo;13,58;>3
140425;Cargo;0,8;>3
141011;Cargo;1,95;>3
237938;Cargo;115,37;2
4699;Zm;17,6;>3
ZM4699;ERA;17,6;>3
ZM4699;Zm;17,6;>3
133273;Cargo;3,68;>3
836;Zm;57,17;2
ZM836;ERA;57,17;2
ZM836;Zm;57,17;2
140751;Cargo;1,02;>3
HK1514RS;Skf;1,46;1
141086;Cargo;17,6;>3
141211;Cargo;5,04;2
132881;Cargo;9,25;>3
141126;Cargo;1,12;1
b140555;Cargo;0,37;>3
133562;Cargo;0,52;>3
141171;Cargo;1,31;>3
133478;Cargo;0,59;>3
232779;Cargo;0,68;1
233081;Cargo;2,5;>3
135172;Cargo;1,84;>3
233164;Cargo;0,98;>3
137352;Cargo;2,48;3
10-1583-4W;Wbd;3,68;>3
24-91107;Waiglobal;18,27;>3
24-91252;Waiglobal;17,66;>3
135173;Cargo;1,49;>3
138728;Cargo;7,23;1
232826;Cargo;2,08;3
6-2201-4W;Wbd;2,92;>3
141047;Cargo;0,37;>3
141155;Cargo;0,79;>3
138931;Cargo;9,83;2
235638;Cargo;0,58;>3
231390;Cargo;2,91;>3
135054;Cargo;3,17;>3
136254;Cargo;1,61;>3
F603;Transpo;25,91;>3
IB360;Transpo;5,74;>3
IBR347;Transpo;3,34;>3
IH212;Transpo;3,39;2
IH758;Transpo;9,92;>3
IHR778;Transpo;9,54;>3
IM271;Transpo;23,41;>3
IMR7566;Transpo;21,11;2
IN277;Transpo;19,58;1
IN429;Transpo;9,6;2
IP735B;Transpo;6,14;1
M5-276;Transpo;11,62;3
TRI406;Transpo;8,94;1
A0188;AS;77,76;1
A0188;AS-PL;77,76;1
BSX1664;Cargo;1,99;>3
SDV31033;Wood-uk;15,87;1
SDV3113;Wood-uk;15,18;1
231623;Cargo;13,44;3
131818;Cargo;1,52;1
138441;Cargo;2,43;>3
131595;Cargo;1,82;>3
230341;Cargo;2,98;2
235328;Cargo;51,9;2
232229;Cargo;15,53;3
230332;Cargo;113,17;3
136142;Cargo;24,45;2
132471;Cargo;17,55;>3
230204;Cargo;21,82;1
231820;Cargo;13,81;2
133021;Cargo;1,68;2
140731;Cargo;0,43;>3
140395;Cargo;8,22;1
141010;Cargo;1,78;>3
138963;Cargo;5,41;>3
231892;Cargo;9,67;1
139822;Cargo;5,2;2
231782;Cargo;9,28;2
136204;Cargo;3,55;3
135620;Cargo;28,11;1
230812;Cargo;56,06;1
135463;Cargo;22,85;1
235421;Cargo;14,12;1
141069;Cargo;0,52;2
140787;Cargo;0,23;>3
141228;Cargo;1,15;>3
234620;Cargo;23,87;2
232031;Cargo;14,66;2
539C;Zm;13,9;1
ZM539C;ERA;13,9;1
ZM539C;Zm;13,9;1
140397;Cargo;0,7;>3
235678;Cargo;7,41;2
D3101;Transpo;40,7;>3
235588;Cargo;3,16;>3
234727;Cargo;3,71;2
141018;Cargo;17,34;>3
140462;Cargo;7,19;>3
140768;Cargo;10,78;>3
141037;Cargo;2;>3
140581;Cargo;0,28;>3
139429;Cargo;2,23;2
141144;Cargo;3,16;>3
140843;Cargo;0,37;>3
140706;Cargo;2,83;>3
231448;Cargo;0,59;3
230071;Cargo;0,46;>3
230070;Cargo;0,75;>3
10-1050-4W;Wbd;2,06;>3
10-3032-4W;Wbd;7,78;>3
10-800-4W;Wbd;1,43;>3
24-81107;Waiglobal;17,54;>3
24-91106;Waiglobal;18,82;>3
233936;Cargo;2,8;>3
134492;Cargo;1,86;>3
141175;Cargo;3,44;>3
39-400;Waiglobal;3,37;>3
235691;Cargo;3,85;3
134720;Cargo;0,59;1
54-8104;Waiglobal;21,85;>3
134283;Cargo;14,46;1
1006209462;Bosch;17,01;>3
1006209618;Bosch;9,78;>3
1006209671;Bosch;10,85;>3
1125045544;Bosch;25,79;3
1126601548;Bosch;6,9;>3
1127319109;Bosch;31,3;1
16.901.722;Iskra;25,89;2
2000102621;Bosch;0,51;>3
2000910013;Bosch;6,86;>3
2003429058;Bosch;2,19;>3
2004125078;Bosch;50;>3
2004336041;Bosch;12;>3
2339303283;Bosch;17,03;1
535000710;Ina;24,33;>3
535002610;Ina;31,38;1
593350;Valeo;27,49;1
6033AD0250;Bosch;42,68;1
6033AD0351;Bosch;28,81;2
6033AD1062;Bosch;32,11;1
62042RSC3;Koyo;2,57;>3
62042RSC3 KJP;Koyo;2,57;>3
6239;Mario Ghibaudi;16,88;3
1123014;Bosch;128,6;>3
1000390004;Bosch;2,6;>3
1006200129;Bosch;20,17;3
330030;Cargo;26,32;>3
141008;Cargo;3,99;2
9001337056;Bosch;40,73;>3
135072;Cargo;39,58;1
233834;Cargo;17,69;1
136425;Cargo;11,03;2
9002338856;Bosch;36,09;>3
137479;Cargo;31,86;1
231594;Cargo;17,58;3
235057;Cargo;43,59;1
137642;Cargo;35,24;2
139916;Cargo;14,93;1
230181;Cargo;32,54;1
234964;Cargo;52,37;1
F00M126225;Bosch;12,59;2
233727;Cargo;16,74;1
F00M126273;Bosch;12,86;2
233470;Cargo;72,84;3
F00M133286;Bosch;19,23;2
234425;Cargo;19,28;1
235045;Cargo;8,19;1
236820;Cargo;40,09;3
237736;Cargo;33,04;2
139926;Cargo;6,9;2
232833;Cargo;9,18;1
230974;Cargo;7,95;1
F00M147743;Bosch;27,05;2
234968;Cargo;44,7;1
F00M990410;Bosch;6,02;>3
231428;Cargo;4,18;1
234365;Cargo;6,98;3
560214;Era;16,97;1
661143;Era;11,66;1
662220;Era;6,8;>3
662232;Era;13,27;1
662308;Era;25,92;3
663007;Era;32,33;1
771006;ERA;17,62;1
771006;Messmer;17,62;1
142272;Cargo;1,42;>3
08-023;UTM;0,61;>3
08-023UTM;UTM;0,61;>3
333183;Cargo;15,84;1
333145;Cargo;20;>3
333301;Cargo;14,9;2
RB-952H;Mobiletron;20,47;3
SA0017;AS;25,97;1
SA0017;AS-PL;25,97;1
SG0009;AS;10,88;1
S0227;AS;47,86;1
18113N;Wps;261,73;2
880066;Era;22,39;>3
986221053;Bosch;30,97;>3
880406;Era;26,21;2
986221057;Bosch;26,61;>3
114174;Cargo;104,69;1
240241;Cargo;210,55;1
240414;Cargo;251,98;1
240849;Cargo;353,72;2
240851;Cargo;323,36;2
240868;Cargo;245,03;>3
240873;Cargo;185,29;1
240889;Cargo;292,52;>3
240892;Cargo;244,56;1
240912;Cargo;287,8;2
240915;Cargo;151,45;1
240946;Cargo;330,51;1
240975;Cargo;323,36;1
A0125;AS;100,66;1
A0125;AS-PL;100,66;1
250527;Cargo;0,33;>3
252182;Cargo;0,37;>3
252652;Cargo;0,14;>3
254020;Cargo;0,92;>3
DCP17068;Denso;310;1
/HO/625DDMC3E;NSK;0,74;>3
625DDMC3E;NSK;0,74;>3
625DDMC3E          J  NS7S8;Nsk;0,74;>3
ZA-/HO/625DDMC3E;NSK;0,74;>3
ZA-625DDMC3E;NSK;0,74;>3
629-A-4T1XDDMC5E;Nsk;1,06;>3
629-A-4T1XDDMC5E   J2 EA3LV;Nsk;1,06;>3
40BD219T12DDUCG21;NSK;5,51;>3
40BD6624T12DDUCG31;Nsk;29,64;>3
40BD6624T12DDUCG31    ENSL5;Nsk;29,64;>3
P27-6CG40**              *5;Nsk;16;>3
6202DDU;Nsk;2;>3
6202DDUNX3C3;NSK;2;>3
6202DDUNX3C3**;Nsk;2;>3
6202DDUNX3C3**        NS7S5;Nsk;2;>3
1107080;Bosch;75;2
123315022;Bosch;97,75;2
123500006;Bosch;132,25;1
250202022;Bosch;6,07;>3
250202129;Bosch;7,99;>3
331100023;Bosch;134,57;1
580314154;Bosch;49,9;3
1005001942;Bosch;7,67;2
231990;Cargo;21,14;1
230368;Cargo;0,33;>3
140920;Cargo;4,47;>3
141168;Cargo;3,84;>3
133396;Cargo;2,86;1
141074;Cargo;0,5;>3
140598;Cargo;1,52;>3
233220;Cargo;2,3;>3
233937;Cargo;2,43;>3
234500;Cargo;9,98;1
10-3022-4W;Wbd;2,36;2
10-879-4W;Wbd;2,21;>3
24-82275;Waiglobal;18,91;3
24-83275;Waiglobal;17,31;>3
24-91253;Waiglobal;24,5;2
24-91254;Waiglobal;17,79;>3
232401;Cargo;1,49;2
133409;Cargo;2,99;>3
39-111;Waiglobal;10,25;1
132767;Cargo;2,06;3
54-1401;Waiglobal;22,88;>3
6-608-4W;Wbd;1,05;>3
134107;Cargo;0,86;>3
137527;Cargo;0,17;>3
132590;Cargo;18,18;1
132295;Cargo;1,57;>3
D940;Transpo;15,68;>3
DR4400HD;Transpo;16,29;1
IB353;Transpo;4,31;>3
IBR207;Transpo;24,65;>3
IH774;Transpo;10,52;>3
234829;Cargo;10,71;1
IM293;Transpo;22,87;>3
IM318;Transpo;14,8;2
IN221;Transpo;17,79;1
IN558;Transpo;10,32;1
IY028;Transpo;8,03;1
M507;Transpo;4;>3
140992;Cargo;0,23;>3
140665;Cargo;0,39;>3
133469;Cargo;1,09;>3
133513;Cargo;0,66;>3
135171;Cargo;0,58;>3
134428;Cargo;1,45;>3
134957;Cargo;0,26;>3
134642;Cargo;5,62;1
230375;Cargo;0,92;>3
S0120;AS;53,58;1
133350;Cargo;2,03;>3
234073;Cargo;7,23;1
133146;Cargo;2,06;2
230385;Cargo;3,11;1
CE-08;Mobiletron;12,24;>3
CE-37;Mobiletron;22,45;1
CE-44;Mobiletron;31,48;2
CE-45;Mobiletron;19,38;2
CF-10;Mobiletron;14,02;2
CF-46;Mobiletron;17,55;3
CT-12;Mobiletron;31,12;2
138496;Cargo;11,04;>3
139646;Cargo;31,44;1
231145;Cargo;7,75;2
231347;Cargo;1,7;>3
233187;Cargo;21,45;1
131427;Cargo;1,04;1
230739;Cargo;22,95;>3
138371;Cargo;3,62;3
136421;Cargo;5,45;1
234872;Cargo;21,29;>3
230138;Cargo;121,79;1
133093;Cargo;3,92;1
133623;Cargo;5,71;1
136739;Cargo;20,16;1
137077;Cargo;15,95;1
234304;Cargo;9,87;2
235278;Cargo;14,85;1
132487;Cargo;25,26;1
230337;Cargo;7,18;1
234291;Cargo;15,65;1
133039;Cargo;12,08;1
234319;Cargo;35,63;2
140430;Cargo;0,37;>3
139540;Cargo;1,71;>3
232390;Cargo;6,98;>3
139361;Cargo;92,1;3
139868;Cargo;1,34;3
233891;Cargo;18,3;1
136164;Cargo;16,7;3
231414;Cargo;14,34;>3
231478;Cargo;16,04;1
233636;Cargo;20,52;1
140443;Cargo;3,91;1
141226;Cargo;2,59;>3
437435;Valeo;195,49;>3
593423;Valeo;48,62;3
234653;Cargo;17,25;2
4793;Zm;20,04;1
ZM4793;ERA;20,04;1
ZM4793;Zm;20,04;1
235673;Cargo;3,17;>3
140586;Cargo;0,37;>3
140845;Cargo;3,91;>3
140885;Cargo;3,19;1
137704;Cargo;0,75;>3
233191;Cargo;1,96;>3
137705;Cargo;0,75;>3
139836;Cargo;1,66;2
134526;Cargo;3,16;>3
232174;Cargo;1,86;1
10-2021-4W;Wbd;2,24;>3
10-3042-4W;Wbd;3,44;>3
137315;Cargo;3,55;>3
132642;Cargo;1,3;>3
141169;Cargo;5,23;>3
230033;Cargo;1,39;>3
135013;Cargo;1,4;>3
61-8317;Waiglobal;17,55;>3
61-8318;Waiglobal;16,38;>3
141254;Cargo;13,67;2
135573;Cargo;3,12;2
234677;Cargo;15,98;1
134047;Cargo;4,6;1
233344;Cargo;21,57;2
239080;Cargo;18,05;2
141227;Cargo;0,86;>3
233709;Cargo;14,75;>3
86096;Zm;2,21;>3
ZM86096;ERA;2,21;>3
ZM86096;Zm;2,21;>3
140733;Cargo;3,01;3
140483;Cargo;1,63;>3
232671;Cargo;6,23;1
130843;Cargo;2,62;>3
140777;Cargo;0,63;>3
140965;Cargo;0,51;>3
140767;Cargo;7,92;>3
141133;Cargo;0,75;>3
140841;Cargo;4,35;>3
140599;Cargo;2,51;3
140755;Cargo;1,27;2
136305;Cargo;1,67;>3
232518;Cargo;1,41;2
135509;Cargo;0,81;1
230067;Cargo;1,7;2
24-2279;Waiglobal;20,66;2
24-91103;Waiglobal;17,84;3
24-91266;Waiglobal;17,46;>3
234342;Cargo;25,97;1
233281;Cargo;2,02;>3
135298;Cargo;2,8;3
230260;Cargo;15,19;1
231346;Cargo;4,29;>3
230014;Cargo;2,28;2
61-151;Waiglobal;49,96;2
141046;Cargo;0,41;>3
141076;Cargo;0,41;>3
141146;Cargo;0,66;>3
140648;Cargo;0,3;>3
134620;Cargo;2,65;>3
132708;Cargo;10,14;3
66-82461;Waiglobal;6,13;>3
237498;Cargo;15,62;1
66-9195;Waiglobal;17,9;1
230759;Cargo;2,54;>3
134289;Cargo;0,85;>3
135848;Cargo;0,81;>3
133954;Cargo;4,31;>3
232937;Cargo;5,08;1
DER2010;Transpo;19,45;>3
DR4400;Transpo;21,48;>3
IB229;Transpo;13,4;>3
IB387;Transpo;4,87;>3
IBR201;Transpo;11,42;2
IH251;Transpo;4,6;>3
IH253;Transpo;5,75;1
IH770;Transpo;21,51;>3
IHR1000;Transpo;6,65;1
IHR758;Transpo;6,29;1
IM288;Transpo;10,72;1
2004336031;Bosch;20,12;2
2007011069;Bosch;17,99;2
2007014084;Bosch;37,35;1
210787;ERA;240;3
210787;Messmer;240;3
2339304055;Bosch;17,8;1
241380;Cargo;262,46;1
36501;Efel;92;1
535000810;Ina;34,53;>3
535002110;Ina;36,04;2
535003110;Ina;47,2;2
593319;Valeo;57,33;3
593580;Valeo;43,65;3
593780;Valeo;36,8;>3
6202VVNCXCM;Nsk;2,68;>3
6202VVNCXCM           NS7S5;Nsk;2,68;>3
626ZZ;Koyo;1,55;>3
330005;Cargo;19,09;2
2339305047;Bosch;19,54;>3
6033AD3310;Bosch;38,22;>3
140962;Cargo;0,44;>3
135073;Cargo;40,74;2
234862;Cargo;14,96;3
237603;Cargo;0,75;>3
140903;Cargo;6,25;3
135911;Cargo;12,19;1
F00M120126;Bosch;37,57;1
231592;Cargo;16,55;2
139919;Cargo;14,01;1
235516;Cargo;42,77;>3
235564;Cargo;43,96;3
F00M131629;Bosch;43,96;3
F00M136303;Bosch;7,89;2
235156;Cargo;32,89;>3
232180;Cargo;9,13;1
234056;Cargo;42,23;1
234366;Cargo;9,25;>3
1006209983;Bosch;10,41;>3
JSX33-344;Cargo;3,26;>3
133567;Cargo;24,47;>3
140467;Cargo;2,42;>3
232898;Cargo;23,59;2
230743;Cargo;6,72;>3
231178;Cargo;14,57;>3
231179;Cargo;12,88;>3
136217;Cargo;1,63;2
138724;Cargo;6,71;>3
139202;Cargo;15,3;>3
132662;Cargo;1,16;>3
235541;Cargo;11,57;2
235543;Cargo;21,69;1
139825;Cargo;21,33;2
132486;Cargo;21,17;>3
139821;Cargo;13,85;>3
137929;Cargo;4,76;>3
237102;Cargo;23,6;>3
235103;Cargo;33,71;3
141038;Cargo;12,9;>3
137492;Cargo;9,96;1
139820;Cargo;10,96;2
210909;Cargo;38,92;1
VRG3693D;Wood-uk;1,38;1
138683;Cargo;1,49;2
234308;Cargo;4,83;>3
233888;Cargo;16,45;2
CE-28;Mobiletron;15,34;>3
CE-33;Mobiletron;11,82;2
CE-56;Mobiletron;17,29;3
CE-62;Mobiletron;17,22;>3
CH-03;Mobiletron;12,15;>3
CH-04;Mobiletron;17,79;1
DD-1087;Mobiletron;1,38;>3
234739;Cargo;1,42;>3
DT-08;Mobiletron;1,6;>3
IG-D1907H;Mobiletron;14,19;>3
IG-F138H;Mobiletron;19,67;1
IG-H013;Mobiletron;8,76;2
IG-HD002;Mobiletron;23,32;1
IG-M001;Mobiletron;15,14;>3
RB-07H;Mobiletron;8,61;>3
RB-10H;Mobiletron;8,14;2
RB-110H;Mobiletron;16,79;>3
RB-17H;Mobiletron;10,14;2
RB-18H;Mobiletron;10,78;1
RB-24H;Mobiletron;18,33;>3
RB-32H;Mobiletron;25,56;1
RB-33H;Mobiletron;17,95;1
RB-67H;Mobiletron;37,63;>3
RB-93H;Mobiletron;17,83;>3
RD-13HV;Mobiletron;4,11;3
RD-18H;Mobiletron;6,2;>3
RD-25A;Mobiletron;14,3;>3
RD-31H;Mobiletron;6,33;2
RH-17C;Mobiletron;8,05;>3
RH-35;Mobiletron;11,61;>3
RH-36;Mobiletron;12,75;>3
RH-62;Mobiletron;15,37;3
RH-63;Mobiletron;13,86;1
RI-10H;Mobiletron;8,29;1
RI-12H;Mobiletron;7,41;>3
RL-01H;Mobiletron;6,68;>3
RL-21H;Mobiletron;6,69;2
RM-14;Mobiletron;17,64;2
RM-143;Mobiletron;18,51;3
RM-27;Mobiletron;14,11;2
RM-44;Mobiletron;16,49;3
RM-45;Mobiletron;14,66;>3
RM-68;Mobiletron;7,83;2
RM-71;Mobiletron;9,18;>3
RM-72;Mobiletron;9,37;2
RN-01;Mobiletron;19,51;>3
RN-02;Mobiletron;16,46;2
RN-03;Mobiletron;12,51;>3
RN-24;Mobiletron;13,31;>3
141048;Cargo;2,88;>3
141134;Cargo;0,9;>3
141082;Cargo;0,43;>3
141160;Cargo;0,72;>3
66-8218;Waiglobal;39,39;3
131406;Cargo;1,82;1
235687;Cargo;2,81;>3
135846;Cargo;0,33;>3
79-1116;Waiglobal;28,71;2
79-1134;Waiglobal;24,87;2
131819;Cargo;1,16;>3
D30;Transpo;3,26;1
D424;Transpo;8,39;>3
DR5052;Transpo;9,05;1
F795;Transpo;5,24;>3
FR601;Transpo;17,19;>3
IH205;Transpo;16,43;>3
IH766;Transpo;8,74;>3
IH776;Transpo;8,53;2
IM216HD;Transpo;6,79;3
IM277;Transpo;9,6;2
IM836;Transpo;24,37;>3
IMR6542;Transpo;23,41;>3
IMR8542;Transpo;19,36;1
IXR543;Transpo;27,39;2
TRI422;Transpo;5,06;>3
SA1004;AS;47,67;2
SA1004;AS-PL;47,67;2
SVX52;Cargo;0,46;1
A0038;AS;81,33;1
A0038;AS-PL;81,33;1
231241;Cargo;6,58;2
231994;Cargo;10,19;3
140734;Cargo;0,23;>3
140661;Cargo;1,04;>3
132995;Cargo;3,54;3
135942;Cargo;18,29;2
133635;Cargo;3,91;>3
SD5031;AS;8,05;1
SD5031;AS-PL;8,05;1
SD5027;AS;5,02;1
SA0038;AS;24,14;1
133089;Cargo;64,91;2
234323;Cargo;42,92;2
134841;Cargo;13,76;1
137870;Cargo;3,24;>3
CE-06;Mobiletron;16,11;2
CE-38;Mobiletron;19,46;>3
CE-54;Mobiletron;12,32;2
CF-02;Mobiletron;21,6;3
CH-02;Mobiletron;15,47;1
DD-1059;Mobiletron;1,34;>3
234736;Cargo;1,96;>3
DD-1092;Mobiletron;1,16;>3
IG-B003;Mobiletron;17,83;3
IG-D1909H;Mobiletron;11,19;1
IG-H012;Mobiletron;11,48;>3
IG-M005;Mobiletron;12,13;>3
IG-NS016;Mobiletron;50,83;1
IG-T001;Mobiletron;15,11;>3
RB-101H;Mobiletron;23,68;2
131648;Cargo;22,83;1
132315;Cargo;2,8;2
140189;Cargo;0,37;>3
140193;Cargo;1,31;>3
140188;Cargo;1,95;>3
232109;Cargo;11,77;1
137748;Cargo;8,53;>3
136638;Cargo;3,17;2
231138;Cargo;16,99;1
231143;Cargo;3,34;>3
233112;Cargo;4,93;1
134920;Cargo;9,37;1
132443;Cargo;26,22;2
230433;Cargo;15,26;>3
